EmpNo,First Name,Last Name,Department,Wage,Project Completion Rate
1173,Laura,Gallegos,HR,54022.41,58.41391
4961,Lisa,Smith,Research,32163.9,58.41602
9151,Derrick,Donovan,Research,12926.98,58.423325
7834,Megan,Harris,HR,80736.16,58.423832
9118,Terry,Townsend,Research,45445.98,58.42553
1514,Kevin,Rangel,Sales,47337.31,58.434357
4481,Chad,Hill,IT,31070.68,58.435425
8328,Jennifer,Carney,Research,92377.31,58.436646
5311,Richard,Pollard,HR,40511.94,58.43804
8233,Beverly,Banks,HR,24745.9,58.439114
4060,Joanna,Estrada,IT,31409.95,58.447105
4512,Jason,Schmidt,Testing,23589.71,58.447613
6522,Andrew,Rodriguez,IT,86696.46,58.454308
4933,Margaret,Carlson,Research,62650.26,58.458298
8710,Jason,Gamble,IT,94727.17,58.469074
2758,Melissa,Santiago,Research,33765.05,58.471375
7777,Ann,Pacheco,Testing,44795.34,58.47406
5951,Ernest,Jones,Research,40497.36,58.477215
4349,Benjamin,Sanders,IT,87046.36,58.478397
1759,David,Ellison,IT,78317.43,58.490383
7892,Monica,Harris,IT,94779.02,58.490425
1017,Cynthia,Estrada,Sales,85449.73,58.496353
1424,Lawrence,Romero,Sales,3890.41,58.499043
4009,Chris,Hill,IT,47973.08,58.502804
3229,Casey,Simon,Sales,32923.26,58.50679
9315,Sabrina,Lee,Sales,21339.34,58.507793
8787,Jerry,Clark,Sales,27802.73,58.508
8677,Samuel,Walter,IT,66794.77,58.51065
676,Christopher,Martin,Sales,54310.97,58.51636
2473,Brandon,Schneider,Research,92725.19,58.518875
1973,Alexander,Roberts,Testing,51715.72,58.521244
3196,Shawn,White,IT,83867.94,58.522453
4322,Lauren,Reed,IT,66824.83,58.53525
7921,Amanda,Eaton,Sales,39739.76,58.536064
7224,Michelle,Shaw,Research,70197.35,58.538475
3302,Renee,Blake,Sales,71749.64,58.54256
2114,Rebekah,Simpson,Research,30350.25,58.55636
9350,Beverly,Alvarez,HR,88559.73,58.55815
5883,Debbie,Beasley,Testing,37835.68,58.56046
3067,Taylor,Glenn,HR,69968.48,58.56286
3787,Christopher,Hall,HR,56963.68,58.56377
6761,Terry,Higgins,Research,6143.67,58.564724
5322,Molly,Rasmussen,HR,37754.18,58.56728
2169,Lisa,Johnson,Testing,54620.52,58.57142
9570,John,Collins,HR,32063.89,58.575207
5438,Kristen,Thomas,Testing,77735.15,58.57628
1752,Warren,Parker,Testing,92105.85,58.578968
2020,Angela,Flores,Sales,41410.34,58.58096
5346,Carl,Hines,Sales,41813.29,58.582264
6889,Pamela,Phillips,HR,39507.99,58.58275
9734,Colleen,Baker,IT,25143.26,58.5849
4276,Ryan,Greene,Research,4259.79,58.5873
8666,Stephanie,Foster,HR,83648.91,58.588936
9220,Mr.,James,Sales,28569.17,58.599434
6064,Matthew,Carr,HR,64136.77,58.603497
615,Donald,Hill,Sales,66578.93,58.604736
3900,Vanessa,Donovan,Testing,96178.98,58.609776
4804,Willie,Torres,IT,14875.38,58.616314
3582,Timothy,Mitchell,IT,99394.05,58.62056
2902,Alex,Mora,Testing,16702.32,58.624126
9544,Darrell,Petersen,Research,50672.84,58.632084
3650,Amy,Pacheco,IT,83689.98,58.634846
2001,Raymond,Powers,HR,63173.23,58.63937
8566,Catherine,Smith,Research,30566.14,58.645706
4412,Cindy,George,HR,36060.6,58.647285
319,James,Stark,HR,78652.01,58.651875
6784,Maria,Matthews,IT,8187.67,58.657288
1635,Laura,Rasmussen,IT,58702.31,58.65749
3449,Tiffany,Thomas,Research,80144.71,58.671535
3365,Christopher,Mccarthy,Research,46624.9,58.67167
2099,Steven,Ramos,Sales,7408.36,58.671776
288,Susan,Watson,Sales,39778.39,58.67615
6362,Robert,Jones,Research,7510.31,58.676994
8526,Megan,Hill,Testing,93458.7,58.678173
4636,James,Duncan,Research,38847.31,58.679802
2615,Barbara,Cook,Research,26073.92,58.686493
2108,Desiree,Cummings,Research,94264.82,58.686623
7426,Taylor,Todd,IT,70807.02,58.68724
7623,Kristin,Garrett,Testing,70601.78,58.688187
4799,Mrs.,Kristine,HR,4630.44,58.688194
5475,Lisa,Mueller,Sales,28327.46,58.69137
9863,Charles,Green,HR,21199.52,58.6953
1720,Craig,Johnson,HR,32547.96,58.708004
3947,Melinda,Ford,IT,4460.92,58.708458
8495,Richard,Sutton,Research,13598.15,58.708588
4813,Ashley,Murray,Sales,91172.66,58.71138
9445,Monique,Jones,Research,11769.7,58.71248
3611,Tamara,Rosales,IT,72513.71,58.715534
8093,Jessica,Martin,Sales,97652.87,58.716965
2431,Melissa,Webster,Testing,7305.38,58.723106
2610,Heather,Brown,HR,11024.89,58.724514
6375,Gregory,Sandoval,Testing,70360.17,58.72966
9990,Timothy,Lopez,Research,42806.4,58.73713
1747,Matthew,Marshall,IT,16626.52,58.7388
6023,Jennifer,Hamilton,Research,55158.94,58.743233
742,Barbara,Atkins,HR,78726.63,58.7435
6285,Cindy,Cantrell,Sales,40762.94,58.74409
8813,Erin,Johnston,Sales,55782.2,58.74833
2356,Tina,Morales,HR,10174.27,58.75365
5604,John,Carr,HR,72392.02,58.754223
3197,Steven,Davis,Testing,8765.9,58.754368
5878,Kenneth,Mason,Sales,57691.44,58.755806
6441,Lisa,Adams,HR,49798.26,58.75975
9076,Nancy,Woodward,Sales,92251.15,58.764095
4771,Alan,Kennedy,Testing,29420.29,58.764244
3892,Stephanie,Leon,Sales,76882.39,58.76952
5631,Tammy,Mann,Testing,67593.5,58.770435
2322,Richard,Galloway,Sales,66916.5,58.77152
3484,Christopher,Shelton,IT,23509.85,58.784897
3059,Elizabeth,Oconnell,Sales,43884.38,58.785294
5319,Amanda,Harrison,Sales,85257.2,58.7853
363,Angela,Barnett,Testing,47500.84,58.78828
3507,Kelsey,Clark,Research,78832.0,58.788475
4862,Martin,Jackson,Research,22038.61,58.792587
432,Megan,Terry,Sales,86697.79,58.796562
1349,Holly,Munoz,HR,37884.96,58.8023
8329,Diane,Woodward,HR,846.1,58.802723
3546,Robert,Watson,Research,22080.73,58.816154
2178,Mark,Morales,HR,40752.27,58.81645
1317,Susan,Krause,Testing,81063.47,58.818405
3924,Kathy,Roberts,Testing,2255.75,58.830273
9674,Robin,Johnson,Testing,45455.98,58.8307
9210,Christina,Crawford,IT,38871.23,58.832664
6412,Natasha,Martin,Sales,10804.12,58.832737
2077,Donald,Roy,Sales,98549.59,58.836792
5910,Jennifer,Hawkins,HR,47016.52,58.84238
4866,Joseph,Nelson,HR,63085.31,58.84423
7931,Erika,Cook,HR,45433.72,58.84743
3763,Brooke,Fischer,HR,93599.36,58.854313
6360,Richard,Sweeney,Research,16025.83,58.861736
5058,Robert,Evans,HR,61906.02,58.86565
339,Jill,Rodriguez,Sales,97597.56,58.87183
959,Anthony,Hughes,Testing,78352.24,58.892727
9926,Jennifer,Jordan,HR,2783.41,58.896595
9067,Krystal,Sanchez,Research,52128.76,58.89804
141,Tina,Jimenez,HR,44552.24,58.898853
5424,Denise,Ramirez,Research,20840.46,58.90203
4977,Amber,Brown,IT,42362.62,58.905506
222,Eric,Scott,Sales,35222.97,58.908154
3730,Justin,Gonzales,HR,37172.6,58.910244
2307,Jorge,Thomas,IT,63343.04,58.910343
443,Alison,Long,Testing,43594.06,58.91337
7988,Ann,Martinez,Testing,78200.06,58.920235
9070,Nancy,Rivera,Sales,32187.59,58.921844
2199,Christopher,Horne,Testing,79102.21,58.93762
4934,Carlos,Mccormick,Sales,80141.54,58.94623
9217,Michael,Parker,IT,18793.98,58.946583
8679,Johnny,Davis,Sales,46164.36,58.948563
5296,Latoya,Thompson,Testing,5234.69,58.950996
8448,Caroline,Schneider,Research,62558.94,58.954056
6691,Edward,Bates,Research,67020.84,58.963963
1296,Jessica,Thomas,HR,60716.27,58.96414
6255,Eric,Sparks,Sales,40230.53,58.96637
8445,Eric,Smith,HR,87531.91,58.97004
8764,Jamie,Lopez,HR,43665.87,58.97256
7152,Kimberly,Cruz,IT,96337.93,58.98111
1551,Jennifer,Norman,HR,68082.1,58.981228
3284,Jason,Roy,HR,41104.52,58.982464
882,Taylor,Li,HR,4592.56,58.983788
6159,Kelly,Jones,Sales,18082.62,59.002228
4576,Richard,Pham,Sales,86326.61,59.00373
6735,Chris,Lopez,HR,50084.38,59.007145
7213,Kimberly,Davis,IT,15257.75,59.0099
1268,Melissa,White,Testing,26698.06,59.011635
4545,Lori,Miller,HR,11902.97,59.017525
7277,Thomas,Le,HR,32469.36,59.023926
6385,Cynthia,Jackson,Research,25287.89,59.033665
5690,Jon,Gallegos,Testing,10200.08,59.03464
2581,Travis,Brown,Sales,26914.22,59.03628
9867,Andrea,Rivera,Research,66275.15,59.037834
1830,Denise,Davis,Sales,6434.23,59.04702
4745,Heather,Davis,HR,96107.66,59.051506
5896,Joseph,Saunders,Testing,23625.06,59.05482
7263,Michael,Johnson,HR,49956.67,59.056274
6657,Thomas,Hill,Sales,62225.63,59.05908
862,Amanda,Holmes,Sales,27599.85,59.06364
6888,Jacob,Santos,Sales,27681.73,59.067444
6020,Justin,Gamble,Sales,15613.34,59.067806
4041,Michelle,Davis,IT,62615.83,59.067867
8515,Nicole,Mercado,Research,51943.11,59.069756
3880,Thomas,Price,Testing,35849.79,59.074337
2492,Julia,Gonzalez,HR,61504.62,59.075676
5889,Jesse,Hoover,Research,51440.49,59.078663
909,Carlos,Cox,HR,416.04,59.080345
4561,Donald,Jones,Research,33288.43,59.0892
5062,Rebecca,Ortiz,IT,81633.16,59.090054
3867,Gregory,Banks,Testing,50455.59,59.092373
5625,Patrick,Sullivan,IT,20996.66,59.09361
5564,Dylan,Gordon,IT,24699.38,59.09363
1866,Alexandra,Hayes,Testing,3430.01,59.10059
3287,Dana,Woods,HR,29806.6,59.103996
9341,James,Smith,Research,66427.16,59.10567
2658,Vickie,Miles,Testing,20908.49,59.105774
901,Andrea,Martinez,HR,7336.55,59.10882
7070,Elizabeth,Pierce,Sales,65788.77,59.10909
4824,Nathan,Shepard,HR,27385.84,59.115078
3791,David,Watson,Sales,47540.34,59.115696
7925,Mr.,Nathaniel,HR,41440.96,59.1188
885,Jessica,Wright,IT,99059.91,59.122345
3741,Nathaniel,Gonzalez,Research,39060.23,59.124683
188,Susan,Kennedy,Sales,40565.3,59.124954
1382,Kristina,Torres,Sales,98706.42,59.125183
9898,Jacob,Landry,Sales,80736.55,59.134506
4298,Nicole,Stone,Sales,26952.81,59.137783
5156,Tara,Jenkins,Research,56749.07,59.14139
9526,Kevin,Smith,HR,68606.66,59.145123
3831,Suzanne,Greene,Research,49849.8,59.14712
8910,Michael,Mcgee,Testing,88932.91,59.15094
4510,Greg,Spence,Testing,18187.67,59.15128
1351,Michaela,Robles,IT,492.73,59.16188
2141,Curtis,Hayes,Testing,69590.26,59.176796
5446,Alice,Ellis,IT,3251.3,59.18626
2674,Holly,Harris,HR,73236.56,59.195053
9991,Nicole,Gonzalez,IT,60188.66,59.198536
5519,Donald,Fitzgerald,Testing,86110.36,59.20609
9218,Jeffrey,Roberts,Research,33290.66,59.206825
112,Steven,Hensley,Testing,67864.96,59.207138
9789,Diane,Gutierrez,Sales,89117.82,59.220505
3023,Arthur,Kirk,Testing,2434.92,59.22155
8669,Brent,Clark,Testing,81580.41,59.22253
1690,Jose,Miller,Testing,20826.5,59.226044
607,Matthew,Flores,IT,83467.8,59.22994
8986,Sonia,Anderson,HR,72392.26,59.23359
7511,Michael,Huang,Testing,54294.93,59.233936
3454,Tracey,Keller,Sales,31240.96,59.24074
9184,Dawn,Warren,HR,29135.48,59.241566
7457,Theresa,Ramirez,IT,31940.91,59.244
7439,Justin,Wang,Sales,29223.83,59.251347
9364,Philip,Garcia,Research,4349.89,59.25736
7388,Mr.,William,Sales,90090.73,59.260654
6610,Melissa,Wilson,Testing,68962.67,59.267246
1768,Mariah,Horne,Sales,87299.46,59.26979
7617,Victor,Bright,IT,48887.16,59.280403
9037,Brent,Payne,Sales,22334.16,59.297867
1366,Megan,Martinez,Research,80375.13,59.29992
3401,Jessica,Morris,HR,3208.86,59.301395
4966,Michael,Turner,Sales,21737.05,59.304783
7,Sarah,Baird,Testing,10429.32,59.305218
1611,David,Ferguson,Sales,55030.57,59.308857
278,David,Parker,Research,62382.79,59.31181
7567,Jesse,Garcia,Sales,4934.11,59.31438
2222,Richard,Ware,HR,74435.6,59.325863
7782,Ashley,Jackson,Research,9615.09,59.331203
4377,Tony,Blanchard,IT,22509.7,59.331375
5914,Danielle,Johnson,Research,35834.4,59.33877
9616,Diane,Hunt,Sales,34179.73,59.338783
3896,Amanda,Casey,Sales,22596.93,59.344303
8964,Brandon,Hughes,Testing,11855.44,59.351707
6725,Caleb,Robinson,Testing,67218.47,59.360462
6137,Melissa,Martin,Research,45580.9,59.368164
8280,Ian,Mullen,Sales,64540.1,59.3754
1588,Rebecca,Evans,IT,37344.77,59.376076
2692,Jasmine,Bender,Research,30219.31,59.382755
945,Cheryl,Thomas,Sales,49809.35,59.39181
2343,Kimberly,Baker,Research,29831.1,59.392014
2349,Amber,Tate,Testing,69326.89,59.400803
5855,Rhonda,Torres,HR,97607.27,59.40554
8784,Sarah,Hart,Research,51629.2,59.405636
891,David,Hall,Sales,38391.98,59.406094
3586,Travis,Stevenson,HR,11383.07,59.407673
7097,Jason,Rodriguez,Testing,67760.03,59.40795
9089,Michael,Smith,Testing,50359.82,59.40834
9587,Crystal,Parker,Research,75248.15,59.40856
998,George,Allen,Sales,77402.33,59.411243
906,Diane,Reilly,Sales,23952.88,59.413296
649,Larry,Hughes,Sales,91307.83,59.415672
5368,Robert,Munoz,Research,49895.22,59.41877
6512,Linda,Mcmahon,IT,45523.06,59.424095
3656,Debra,Silva,HR,80492.37,59.4244
713,Dylan,Green,IT,56345.18,59.424984
2578,Brian,Warner,Testing,6889.98,59.427677
8962,John,Landry,Research,10070.78,59.43163
3113,Ashley,Mullins,IT,42011.38,59.43439
3803,Anna,Jones,IT,23037.23,59.43611
2988,Carl,Preston,Research,3776.86,59.43932
5877,John,Miller,IT,24625.57,59.43985
5216,Teresa,Weber,HR,58834.52,59.440636
2529,Hunter,Holland,Research,41752.28,59.449306
8257,Evelyn,Smith,Testing,30184.98,59.457935
3080,Erika,Cunningham,Testing,69176.51,59.45835
2640,Christopher,Branch,Testing,56892.75,59.460865
7637,Douglas,Bailey,Research,19822.27,59.463516
9743,Megan,Johnson,Sales,65187.51,59.464146
3590,Daniel,Carr,HR,57809.05,59.477512
1554,Lynn,Rivera,Sales,29831.07,59.478046
8374,Ebony,Day,HR,80696.5,59.479115
6195,Susan,Brown,HR,34370.26,59.481125
2161,Jasmin,Wiggins,Research,59252.37,59.48577
4455,Jessica,Johnson,IT,7118.34,59.487545
5756,Pamela,Watson,IT,72413.04,59.490246
3987,Bianca,Lopez,Sales,87723.22,59.501553
9363,Victor,Lopez,IT,99389.65,59.507126
3276,Jacqueline,Contreras,Sales,85220.43,59.517117
8908,Judy,Logan,Sales,22329.16,59.517643
9924,Timothy,Lewis,Sales,95246.61,59.518894
7596,Alisha,Arnold,IT,32328.51,59.519535
9487,Tyler,Bishop,Sales,51461.21,59.522392
2277,Sarah,Lopez,Testing,90328.98,59.52864
8346,Megan,Escobar,Research,33127.41,59.53512
6399,Frances,Shelton,HR,40842.98,59.539825
3347,Taylor,Nguyen,Research,30390.09,59.54455
3594,Jacob,Thomas,Research,84545.1,59.54947
7096,Anne,Rogers,Sales,45831.41,59.55786
9830,Sydney,Hodge,Research,25144.71,59.56144
7903,Luis,Campbell,HR,79587.2,59.56158
2478,Joshua,Boyd,Sales,31022.42,59.564205
1797,Scott,Beck,HR,97698.54,59.57692
7346,Jessica,Mitchell,HR,23263.94,59.57708
3036,Colleen,Jenkins,Testing,47185.02,59.577106
7039,Katrina,Elliott,Sales,95228.12,59.58008
4750,John,Morrison,Research,14999.76,59.581284
7735,John,Andrews,IT,51756.29,59.594936
7235,Jay,Patterson,Research,45487.98,59.596592
2699,Tara,Johnson,HR,86343.72,59.59932
7930,Chelsea,Nelson,Testing,12336.75,59.59955
1827,Melissa,Simmons,Sales,88908.01,59.61015
7361,Matthew,Lawson,Sales,99313.76,59.612453
6292,Erika,Guzman,IT,48227.16,59.61263
9551,Thomas,Pierce,Sales,60589.98,59.62008
7287,Miguel,Burke,Research,39064.9,59.62231
2575,Daniel,Martinez,Research,3861.96,59.624416
1258,Julie,Hubbard,HR,93153.83,59.62948
856,Dr.,Ashley,HR,51906.26,59.629852
3020,James,Hicks,IT,58770.26,59.632786
5772,Kelly,Wilson,Sales,63071.39,59.637814
3813,Alyssa,Valentine,Research,4856.46,59.651207
3234,Megan,Hall,HR,51134.73,59.6556
7548,Emily,Lopez,Testing,59631.65,59.657967
933,Dana,Valencia,IT,75781.69,59.666203
8209,Joseph,Morgan,IT,2871.81,59.670856
5703,Carol,Cooper,Sales,69667.41,59.68572
6623,Benjamin,Zimmerman,Testing,85990.45,59.687748
6584,Rachel,Pollard,Sales,59658.45,59.6899
3982,David,Lopez,Research,71138.73,59.69013
4687,Lauren,Phillips,Research,96032.46,59.70449
6169,Alexandria,Lee,Research,98935.37,59.705433
5376,Heather,Petersen,IT,42326.42,59.707108
3945,Leslie,Robles,HR,55002.3,59.713924
677,Jonathon,Taylor,Testing,35631.27,59.7166
2267,Mrs.,Jessica,Testing,89434.32,59.720173
3472,Dr.,Robert,Research,51461.21,59.72892
4814,Zachary,Green,HR,74164.42,59.72895
1214,Keith,Hurst,Testing,6652.51,59.7352
6626,Mrs.,Sarah,HR,27557.09,59.742504
3346,Tracy,Mendoza,Sales,96286.62,59.743942
2159,Brandon,Lucas,Research,98696.81,59.744534
3328,Justin,Davis,HR,11893.37,59.74508
6183,Frank,Wilkins,Research,24085.43,59.745285
1322,Megan,Shepard,HR,85364.27,59.7466
9940,Charles,Watkins,HR,63539.89,59.747253
7884,Allen,Patterson,HR,55426.3,59.750954
7849,Sheila,Harper,Testing,92625.28,59.752625
6668,Nicholas,Brown,Testing,96070.44,59.75906
3841,Angela,Harrison,Research,93007.24,59.76735
4721,Anne,Stuart,Testing,97275.11,59.76794
9427,April,Lewis,IT,43556.19,59.78122
8672,Charles,Carr,Testing,68709.68,59.783936
5227,Dominic,Dorsey,Testing,63874.28,59.79373
2000,Laurie,Cortez,Testing,9952.01,59.803288
5273,Regina,Jones,Testing,33479.38,59.806393
2952,Chad,Campbell,Research,70072.18,59.806446
4852,Brittany,Frederick,Testing,76104.62,59.8091
6352,Sarah,Garrett,IT,53866.13,59.815968
1529,Linda,Ray,Testing,30767.38,59.823494
6038,Thomas,Roach,Sales,87442.0,59.841545
508,Mr.,Tyler,Testing,10025.52,59.845844
5005,Susan,Wilson,Research,40020.86,59.848
426,Jacob,Brady,IT,37373.35,59.850136
6257,Rachel,Anderson,Research,67944.78,59.854843
5486,Robin,Davis,Testing,70889.85,59.86773
6331,Kenneth,Carter,HR,61622.03,59.867794
7103,Emily,Moody,Sales,63347.23,59.872314
1805,James,Nichols,HR,38209.0,59.874763
4980,Vincent,House,Sales,71215.8,59.875057
769,Cynthia,Oconnor,Testing,60573.94,59.875633
6906,Michael,Espinoza,Sales,15161.05,59.883118
2186,James,Garza,Sales,43525.55,59.88925
2123,Emily,Alvarado,Sales,56246.18,59.889828
6905,Taylor,Sanchez,IT,93466.23,59.88998
6683,Kenneth,Richardson,Sales,42154.87,59.892357
5117,Albert,Hicks,IT,28181.42,59.894676
2524,Brandon,Ortiz,Testing,28165.08,59.899014
2358,Jacob,Calderon,Sales,27450.52,59.91047
6618,Wendy,Cole,Sales,23742.27,59.921684
325,Beverly,Stein,Sales,35173.7,59.92517
8107,Phillip,Barrett,Sales,77134.09,59.928253
2345,Christina,Mcgee,Research,97649.42,59.930042
547,Ricky,Francis,Research,59278.39,59.93302
3238,Gregory,Holland,Testing,5546.62,59.941673
2096,John,Garcia,HR,56311.01,59.948692
9087,Erin,Griffin,Research,23165.66,59.95204
5928,Samuel,Kelly,HR,39958.91,59.955585
8081,Alice,Munoz,HR,50509.56,59.960613
304,Luke,Wilson,Testing,19561.93,59.96095
1692,Matthew,Holland,Testing,477.77,59.964245
5543,Paul,Finley,Testing,62440.35,59.973427
7744,Devin,Moore,IT,81268.44,59.975494
3084,Donald,Aguilar,Research,42458.2,59.980984
267,James,Lawrence,HR,49196.69,59.981533
7429,Jessica,Johnson,Testing,36917.8,59.982452
2217,Allison,Frazier,HR,28881.03,59.982494
2547,Denise,Farmer,Testing,42770.73,59.983025
6933,David,Montes,Research,26997.03,59.98574
7054,Jeffrey,Randall,IT,12026.43,59.987778
8457,Andrew,Sharp,Testing,88436.46,59.990524
4964,Michael,Floyd,Sales,24072.74,59.9917
2693,Robert,Johnson,HR,93279.62,59.99505
6188,Scott,Reynolds,Research,64076.12,59.998665
7403,Kathy,Molina,Research,88942.21,59.999596
41,Johnathan,Russell,Research,75406.83,60.004745
948,Mark,Fleming,IT,56210.72,60.004795
3572,Lauren,Berg,Sales,69084.29,60.00694
9797,Benjamin,Camacho,Research,48045.88,60.009567
592,Sharon,Simpson,HR,51257.67,60.01007
954,Dennis,White,Sales,6179.35,60.01017
5510,Carla,Taylor,Testing,66774.58,60.010414
8313,Sara,Moore,IT,22383.67,60.013203
175,Timothy,Wood,IT,74963.54,60.02488
7322,Phillip,Jordan,IT,59518.24,60.025143
6996,Andrea,Baker,Research,36967.63,60.027832
9900,Angela,Wong,Testing,95861.47,60.029926
4179,Mr.,Nicholas,HR,14693.4,60.034584
1560,Teresa,Haley,Sales,68747.71,60.035473
4256,Brittney,Morris,Sales,16333.94,60.04682
2873,Lisa,Jordan,IT,94340.63,60.047802
6967,Bonnie,Frost,HR,8161.64,60.0518
3977,Briana,Williams,Sales,6229.43,60.052372
1000,Patricia,Hart,HR,92462.61,60.053177
4316,Stacey,Duffy,Testing,21792.0,60.05624
2944,Anthony,Oneill,Research,53301.07,60.05817
9279,Kevin,Mckenzie,HR,13064.31,60.060883
6790,Stephanie,Davidson,HR,96378.81,60.061028
3560,Edward,Miller,HR,63979.86,60.064568
7313,Alexandria,Andrews,Testing,18897.05,60.064854
2857,Brian,Duarte,Testing,56613.05,60.068073
4378,Albert,Molina,IT,45193.23,60.075237
7344,Adam,Lopez,IT,37644.55,60.07548
9237,Kari,Mccarthy,Testing,28991.21,60.07578
2625,Michael,Hernandez,Research,92415.27,60.079998
8636,Kaylee,Barnes,Testing,72831.15,60.081776
4633,Tiffany,Soto,Testing,74787.42,60.08234
7832,Samantha,Fernandez,HR,9467.79,60.086792
1433,Mr.,Jonathon,Sales,14222.19,60.094604
1746,Christopher,Thompson,IT,20041.6,60.09618
3541,Mario,Hammond,Testing,34621.02,60.102654
6498,Jill,Wilson,HR,59667.18,60.109703
2738,Russell,Lozano,IT,61396.39,60.111652
8490,Nicholas,Salazar,HR,77921.27,60.114193
5077,Rachel,Quinn,Sales,3777.4,60.117226
6228,Carl,Copeland,Research,29738.69,60.12492
3936,Katherine,Burgess,Sales,41803.45,60.136063
7216,Hannah,Hughes,Testing,99122.49,60.148952
5076,Steven,Bruce,IT,2044.9,60.159122
1275,Karla,Alexander,HR,5977.55,60.159435
3357,Anita,Goodman,Research,53934.93,60.16063
1348,Emily,Curry,Sales,26142.02,60.169617
6200,Elizabeth,Rivera,Research,73565.01,60.170715
2054,Roberta,Jackson,Testing,3488.98,60.172108
6765,Crystal,Brown,Testing,76094.59,60.18771
5724,John,Chavez,Testing,88789.85,60.19562
6828,Brandy,Miller,Sales,86066.98,60.196285
8529,John,Thomas,Research,75539.89,60.20131
553,Brian,Hayes,Research,81693.38,60.202515
1812,Timothy,Kent,Testing,97083.95,60.20552
5966,Jessica,Osborne,Testing,71111.79,60.215885
4536,Sara,Rogers,Sales,95814.15,60.226162
90,Sally,Becker,Research,35337.02,60.227142
7444,Mary,Bowman,Sales,11333.75,60.229042
3716,Brian,Camacho,HR,30897.59,60.232697
5186,Jamie,Garcia,IT,55888.82,60.23459
9965,Derrick,Chavez,IT,33844.73,60.240753
1500,Russell,Zhang,Testing,67320.61,60.243176
1718,Debra,Mclaughlin,HR,4949.38,60.243248
1934,David,Ramos,Sales,23903.88,60.256775
6144,Edward,Brown,HR,44926.78,60.264816
625,Phillip,Mccoy,Research,44134.22,60.275753
4075,Rebecca,Webster,Research,70153.34,60.275856
5891,Melinda,Hammond,IT,4977.73,60.276833
8941,Jessica,Rodriguez,Testing,79321.69,60.277428
9197,Kenneth,Campbell,IT,84104.23,60.277687
2373,Sarah,Barrett,Research,21074.43,60.281013
1591,Tina,Reyes,Research,78236.15,60.288097
4368,Chad,Ellis,Sales,42180.07,60.297085
5779,Melissa,Gonzalez,IT,73181.16,60.31379
6746,Christopher,Sanchez,Testing,91268.07,60.314816
7029,Wendy,Hill,Testing,22735.88,60.31987
286,Amanda,Mora,Research,66875.71,60.32814
3409,Joseph,Harris,Research,30178.39,60.342964
6504,Sarah,Daniels,Sales,74114.63,60.343025
7923,Jacob,Franklin,Research,10648.2,60.349075
7090,Maxwell,Peterson,Sales,44868.56,60.35068
4726,Jacob,Ross,Sales,22260.81,60.357426
8293,Phillip,Love,Sales,99989.23,60.361687
4275,Kaitlyn,Jackson,Research,67717.31,60.3668
7756,Lisa,Trujillo,IT,76430.74,60.372395
3926,Erika,Everett,Sales,31323.32,60.374115
1893,Nicholas,Salazar,IT,28460.24,60.3776
5100,Samantha,Hall,Research,54753.82,60.37793
9693,Deborah,Bond,IT,22832.02,60.37796
3198,Michael,Jimenez,IT,70815.35,60.387787
